article_id,headline,url,published_date
975907d180da8b8a47c0421f1bfbb51cc37990c6,Spanish police seize more than 2 tons of cocaine hidden in charcoal,https://www.cnn.com/2021/01/19/europe/spain-cocaine-seizure-paraguay-scli-intl/index.html,2021-01-19 12:36:30.000 Z
f816470fae1f03df92f8ed141df348ab1fb1805c,FAA employee and Snapchat live-streamer among two facing new charges in connection with Capitol riot,https://www.cnn.com/2021/01/23/politics/capitol-riot-andrew-ericson-kevin-strong/index.html,2021-01-24 02:42:36.000 Z
33a5e4aac5a0295c7d3ef98179bda0e6ef724f09,'Welcome Back America': Newspapers around the world react to Biden's inauguration,https://www.cnn.com/2021/01/21/media/biden-inauguration-global-front-pages-scli-intl/index.html,2021-01-21 19:15:02.000 Z
3ff6d813e8dbc808433d736f6a71456cfedfe507,Celebrities and newsmakers are paying tribute to broadcasting legend Larry King,https://www.cnn.com/2021/01/23/us/celebrity-reactions-larry-king-death-trnd/index.html,2021-01-23 22:06:56.000 Z
1520786517253e897f0e95f2afeb4a57b39ae7c6,White House holds call with senators to drum up bipartisan support for Covid-19 relief package,https://www.cnn.com/2021/01/24/politics/white-house-covid-relief-package-bipartisan-call/index.html,2021-01-25 02:29:49.000 Z
6d7d9b91e372fd7fe2b9c5338fe00a58fc22afc0,Biden's first executive order will require masks on federal property,https://www.cnn.com/2021/01/20/health/biden-first-day-health-executive/index.html,2021-01-20 13:50:45.000 Z
e04a109494d0f58ce1815b1bfb39664128b09f24,Biden's favorability on the rise as majority of Americans think he's handling transition well,https://www.cnn.com/2021/01/19/politics/cnn-poll-biden-favorability/index.html,2021-01-19 16:07:10.000 Z
8bff315e3ecdc22d5bbdae3a1cc37f48179fdfd3,Fauci talks 'liberating feeling' serving under Biden versus Trump,https://www.cnn.com/2021/01/21/politics/anthony-fauci-trump-biden/index.html,2021-01-21 22:24:37.000 Z
a696eb1d12a48c7a551c0a16a29b0857bce3c35e,"'Several dozen' of Trump's pardons pushed by criminal justice reform groups, source says",https://www.cnn.com/2021/01/19/politics/trump-pardons-commutations-list/index.html,2021-01-20 01:29:51.000 Z
c461d6d2309a332d36c2353e33ec300e51f38f0c,Samsung heir Jay Y. Lee sentenced to 2 1/2 years in prison for bribery and embezzlement,https://www.cnn.com/2021/01/18/business/samsung-jay-y-lee-prison-sentence-intl-hnk/index.html,2021-01-18 15:51:44.000 Z
e90e151891d07dda41f191e6722f3fe2ae027d33,"Trump's 11th-hour pardons keep with tradition, even if those pardoned do not",https://www.cnn.com/2021/01/18/politics/donald-trump-eleventh-hour-pardons/index.html,2021-01-18 15:52:02.000 Z
ddcbdcf8f88114f2cf413f2fa03266bbc93c78de,"Rudy Giuliani voted with an affidavit ballot, which he bashed in failed effort to overturn election",https://www.cnn.com/2021/01/18/politics/rudy-giuliani-affidavit-ballot-vote-kfile/index.html,2021-01-18 22:27:18.000 Z
7849ad087a68db631a51f66aa5701c75f137277b,The Mega Millions jackpot is $1 billion -- but your odds of winning it all are 1 in 302.5 million,https://www.cnn.com/2021/01/22/us/mega-millions-970-million-jackpot-trnd/index.html,2021-01-23 05:34:11.000 Z
9374ed35f0f11921563f41f39b99583b7662ea70,"Trump to issue around 100 pardons and commutations Tuesday, sources say",https://www.cnn.com/2021/01/17/politics/trump-pardons-expected/index.html,2021-01-18 16:01:36.000 Z
1b9c1689ccb02f10c2b263d19069f5cc0346b2d7,Fauci says lack of candor from Trump administration 'very likely' cost lives,https://www.cnn.com/2021/01/22/politics/fauci-biden-covid-approach-cnntv/index.html,2021-01-22 13:27:57.000 Z
d3cd49e8cc7d231023224d90e43ff6ea30963424,The pandemic stock market divide isn't going away,https://www.cnn.com/2021/01/21/investing/premarket-stocks-trading/index.html,2021-01-21 17:40:13.000 Z
cf4f49c5e1c5caa80d1778581eeb48996b9530cb,CEOs stepped up during the Trump era. They're not off the hook,https://www.cnn.com/2021/01/24/investing/stocks-week-ahead/index.html,2021-01-25 17:48:19.000 Z
94c7e068c8aa570192e22b0487267ef97a2ae186,"5 things to know for January 22: Covid-19, White House, Capitol riot, Uganda, China",https://www.cnn.com/2021/01/22/us/five-things-january-22-trnd/index.html,2021-01-22 11:10:08.000 Z
4c107b803ea7c7bc391cd3af2d86d1ec7a134954,Fact check: 11 false claims Rep. Marjorie Taylor Greene has tweeted in the last month,https://www.cnn.com/2021/01/21/politics/fact-check-marjorie-taylor-greene-twitter-election-capitol/index.html,2021-01-21 21:04:56.000 Z
fa4cf4bbc0023d9b3ddb26b0ce4c68e27239bd3e,"Trump's 'reality TV presidency' gets a new, more produced look with Biden TV",https://www.cnn.com/2021/01/20/entertainment/biden-tv-column/index.html,2021-01-20 19:20:08.000 Z
532282490a42251b48ea9b10d3aef4723b999d0f,"5 things to know for January 19: Inauguration, transition, Covid-19, Russia, Uganda",https://www.cnn.com/2021/01/19/us/five-things-january-19-trnd/index.html,2021-01-19 11:18:10.000 Z
a633e709dfcd1651525a72a634f3fa8ff05aab48,"Randy Parton, the country singer and Dolly Parton's younger brother, has died after a battle with cancer",https://www.cnn.com/2021/01/21/entertainment/randy-parton-obit-trnd/index.html,2021-01-21 18:40:53.000 Z
3e0c3b875e952be6c0aadc6d7fbab7a735c196bf,"Netflix, Disney+ and other streaming sites offer more diverse shows than cable, study finds",https://www.cnn.com/2021/01/22/business/tv-diversity-streaming-cable-nielsen/index.html,2021-01-22 17:56:11.000 Z
80eba9258a715b90ebc368623eae44863d70557f,"Texas doctor charged with stealing a vial of Covid-19 vaccine was trying to use leftover doses, attorney says",https://www.cnn.com/2021/01/21/us/texas-covid-vaccine-theft-charges/index.html,2021-01-22 23:28:43.000 Z
d4bfa5dbe8ea7aa7c1fdb0d90ac7c4c4b71af738,Residents of Washington State town told to evacuate due to the threat of an explosion,https://www.cnn.com/2021/01/22/us/warden-fire-evacuation-potato-facility/index.html,2021-01-22 09:05:51.000 Z
6485148ad67328e3ae5d5126a4117d2aa13a8405,Biden's hope and a prayer,https://www.cnn.com/2021/01/20/opinions/biden-mcconnell-inauguration-prayer-axelrod/index.html,2021-01-20 05:04:55.000 Z
4c47dc04c87ed83e55e0ddb08329ad7adce57205,"How Donald Trump could destroy the GOP, in 1 easy step",https://www.cnn.com/2021/01/20/politics/donald-trump-destroy-gop-patriot-party/index.html,2021-01-21 03:00:55.000 Z
d99ae2d098c079c4d9f19de19f535fd54e54cf75,An extremely rare white kangaroo was born at a zoo in New York,https://www.cnn.com/2021/01/23/us/rare-white-kangaroo-new-york-zoo-scn-trnd/index.html,2021-01-23 10:03:14.000 Z
ebad8c778b528ad51deadf312d65a0af448b633a,Why Biden will have to help Mexico,https://www.cnn.com/2021/01/23/opinions/why-biden-will-have-to-help-mexico-jorge-castaeda/index.html,2021-01-23 14:11:45.000 Z
8cbc5626cae252a4cd50e7e87306a8a4d34063e8,The Georgia teen who went to jail in Cayman Islands for breaking quarantine admits mistake,https://www.cnn.com/2021/01/19/us/cayman-islands-teen-returns-us-trnd/index.html,2021-01-19 20:13:07.000 Z
342efdc812fe1c56b98f6d853ca710abc4d4ec3d,Indian state renames dragon fruit to avoid association with China,https://www.cnn.com/2021/01/20/asia/india-dragonfruit-name-intl-hnk-scli/index.html,2021-01-21 04:13:21.000 Z
f4139c28b47af9cca7e29693af007d4c0b0d362b,Miscommunication and confusion led to National Guard troops being pushed out of Capitol,https://www.cnn.com/2021/01/22/politics/national-guard-garage-capitol-police-confusion/index.html,2021-01-23 01:04:37.000 Z
971e9465fab29da8e535e7eb73cf11d67a7e796e,Man charged with assaulting a police officer during US Capitol riots is denied bail,https://www.cnn.com/2021/01/20/us/capitol-rioter-assault-police-officer-arrest/index.html,2021-01-21 02:28:03.000 Z
01d7bc2f2eb2308f1669b79c388c1e37fb8b6ccb,More vaccines could be coming soon and they could be a big boost to the rollout,https://www.cnn.com/2021/01/22/health/covid-19-vaccines-johnson-and-johnson-next/index.html,2021-01-23 05:36:20.000 Z
dae96a3d44bfdddd9d7a7a624a6428cef230fc9c,"Alphabet is shutting down Loon, its ambitious internet balloon venture",https://www.cnn.com/2021/01/22/tech/loon-project-alphabet-google-intl-hnk/index.html,2021-01-22 17:16:37.000 Z
69e0c6e3bcd678313f9e2bd09153772c51170169,A big infrastructure spending bill might finally be in the cards,https://www.cnn.com/2021/01/20/economy/infrastructure-biden-stimulus/index.html,2021-01-20 19:43:11.000 Z
a8a12620e62e2bbb3f10a66cc1f50dfce0620fa1,Champ and Major Biden have not yet moved into the White House,https://www.cnn.com/2021/01/21/politics/biden-dogs-major-champ-white-house-pets/index.html,2021-01-22 00:41:39.000 Z
eab97b15df6bad8f77a7d0d25f3e413294f6dcb2,Larry King interview famously ends with Marlon Brando's on-the-mouth kiss,https://www.cnn.com/2021/01/23/us/larry-king-marlon-brando-interview-kiss/index.html,2021-01-23 23:08:51.000 Z
f9a52cbb1e92851edca8f2e310d627502c9abf9f,These Trump pardons spell the biggest threat,https://www.cnn.com/2021/01/20/opinions/trump-pardons-big-threat-to-us-integrity-rodgers/index.html,2021-01-20 23:27:14.000 Z
338621f7149f179410b18b5a9b1108b2d656dc80,What happened when my dad met a bully,https://www.cnn.com/2021/01/22/opinions/trump-bullying-and-fear-bardsley/index.html,2021-01-23 05:52:58.000 Z
5aec87734f403c77f23f389aae006cf9ed4f831d,History made: Renewable energy surpassed fossil fuels for European electricity in 2020,https://www.cnn.com/2021/01/24/business/eu-renewable-energy-fossil-fuels/index.html,2021-01-25 18:03:51.000 Z
a3536f5d85051807f4c67771bacc0f8608199691,Most common mistakes in online workouts that cause pain or injury,https://www.cnn.com/2021/01/22/health/proper-form-common-mistakes-online-workouts-wellness/index.html,2021-01-27 21:24:02.000 Z
9babb32aefe85a822263cc798a255f42c33041e1,The place that helped inspire American democracy,https://www.cnn.com/travel/article/qwow-finger-lakes-upstate-new-york-spc-intl/index.html,2021-01-22 23:09:11.000 Z
ebcae054e858ec9cb87af8f262a6d5cc0ec44e24,Trump administration officials flee to avoid holding him accountable,https://www.cnn.com/2021/01/09/opinions/trump-administration-cabinet-resignations-capitol-mob-dent/index.html,2021-01-10 01:32:22.000 Z
e6aab05f8553a0d07ee81753babe59d81f07a49a,Why Biden's vaccine goals are likely too modest and good politics,https://www.cnn.com/2021/01/24/politics/100-million-vaccine-doses-biden-analysis/index.html,2021-01-24 15:37:11.000 Z
a952fb1af3b92be99763b29dd400f15f2ff88f5e,Federal judge blocks Parler's bid to be restored on Amazon Web Services,https://www.cnn.com/2021/01/21/tech/parler-amazon-federal-judge/index.html,2021-01-21 22:55:04.000 Z
8fd673c19244b9bc37de31f7d9703d9fbf58486b,Nearly 2 years' worth of rainfall is possible in parts of Southern California over the next week,https://www.cnn.com/2021/01/20/weather/southwest-rain-forecast-pattern-change-drought/index.html,2021-01-20 11:00:55.000 Z
f7371e84f3ce4b2e4c6f96be61b5716968eb5273,4 ways Joe Biden plans to fix the economy,https://www.cnn.com/2021/01/20/economy/biden-economy/index.html,2021-01-20 14:11:35.000 Z
eda6bc68e22ecbbcc70e73e2544fe48beaa1bfc3,Trump-appointed head of Global Media agency resigns at Biden's request,https://www.cnn.com/2021/01/20/media/michael-pack-resigns/index.html,2021-01-20 23:46:39.000 Z
a2635ed70a5f6dc3e7e88bb8fd34701712957404,Amanda Gorman reminded America what poetry can do,https://www.cnn.com/2021/01/22/opinions/amanda-gorman-affirmed-poetry-and-me-ashley-m-jones/index.html,2021-01-22 17:31:23.000 Z
c0587cef8661f800b8f47c8af6520692fd45a1ad,A woman who won a $60 million lottery said she got the winning numbers from her husband's dream,https://www.cnn.com/2021/01/24/world/toronto-woman-60-million-lottery-husband-dream-trnd/index.html,2021-01-25 13:34:41.000 Z
7b4f10b8902f5a96f46f1f58213dd22438946776,Dwayne Johnson shows off his hair skills in an adorable post with his 2-year-old daughter,https://www.cnn.com/2021/01/23/us/dwayne-johnson-does-his-daughters-hair-trnd/index.html,2021-01-25 13:35:49.000 Z
80c5e0d20123abacb3eab74304b8cf32cdd1651d,Two educators in the same Georgia school district died within hours from Covid-19,https://www.cnn.com/2021/01/22/us/georgia-educators-die-within-hours-from-covid-19-trnd/index.html,2021-01-23 03:39:37.000 Z
c23e88de04a7ca931ab69313ab667067778bbfbb,What Dakota Johnson's moving performance as a dying woman taught her about living,https://www.cnn.com/2021/01/22/entertainment/our-friend-movie-dakota-johnson-interview/index.html,2021-01-24 16:25:04.000 Z
048f178eaa8a41f4c09e9795d8c438df7e22134f,Got a package you didn't order? It could be a scam,https://www.cnn.com/2021/01/23/business/package-didnt-order-brushing/index.html,2021-01-25 13:49:32.000 Z
1754c6fd5b255ecaf85b7f2426a3e94cf8d0ccad,Conor McGregor calls his return a 'wild ride' as he prepares to make comeback from third retirement,https://www.cnn.com/2021/01/21/sport/dustin-poirier-vs-conor-mcgregor-spt-intl/index.html,2021-01-22 13:57:15.000 Z
668fbbb7dc2ec591ef22a21683f1adaffe65fcd9,Foods that can reduce stress,https://www.cnn.com/2021/01/23/health/stress-relieving-foods-wellness/index.html,2021-01-23 06:58:22.000 Z
802a33f51ab5f6d04e0d2400e910a68c7fe8f093,Cole Sprouse not interested in a 'Suite Life of Zack and Cody' reboot,https://www.cnn.com/2021/01/20/entertainment/cole-sprouse-suite-life-reboot-trnd/index.html,2021-01-20 16:35:31.000 Z
5eaa27f53dc867c107f51db76a4baef7adb9f4d7,Lady Gaga and Jennifer Lopez perform at the inauguration,https://www.cnn.com/2021/01/20/entertainment/jennifer-lopez-inauguration/index.html,2021-01-21 11:52:07.000 Z
9b346bb1eb600abddd5f7abb22f9ebb59c4a828b,Justin Timberlake and Jessica Biel have a new baby -- and we know his name,https://www.cnn.com/2021/01/18/entertainment/justin-timberlake-baby-scli-intl/index.html,2021-01-18 17:22:37.000 Z
853a9077014c224dc8b7a7ec411f8f39fe59a4db,Humvee recovered after being stolen from military facility,https://www.cnn.com/2021/01/20/us/stolen-military-humvee-recovered-trnd/index.html,2021-01-20 23:51:28.000 Z
dd3e98c49f659afd1ad7a47ec710cb81da44f6eb,Richard Branson's mother dies of Covid-19,https://www.cnn.com/2021/01/11/business/richard-branson-mother-death-covid/index.html,2021-01-11 14:36:44.000 Z
c061601517b4d5e3735977c59ebba1b6ccfb24be,Afghanistan foils ISIS plan to assassinate the top US envoy to Kabul,https://www.cnn.com/2021/01/13/middleeast/isis-assassination-attempt-us-intl/index.html,2021-01-13 22:19:31.000 Z
3cf676d3dd1a59be9e8e2e24f8666e272abc07da,Is the QAnon movement dead?,https://www.cnn.com/2021/01/21/politics/qanon-conspiracy-donald-trump/index.html,2021-01-21 14:43:05.000 Z
768ed570309a97af396826408c97c1a523722a66,Texas attorney general sues Biden administration over deportation pause,https://www.cnn.com/2021/01/22/politics/texas-biden-lawsuit-deportation/index.html,2021-01-22 20:11:21.000 Z
5aa1891767b15c39b6971ab00caadafdffff3aad,He took sanctuary in a church more than 3 years ago. He just returned home because of a new Biden policy,https://www.cnn.com/2021/01/22/us/north-carolina-jose-chicas-leaves-sanctuary/index.html,2021-01-23 16:16:31.000 Z
0f48035d79af561ce31367000b1f906a04171bee,Here's why it's not snowing much in the North but it's coming down in the South,https://www.cnn.com/2021/01/23/weather/lack-of-northern-snow-polar-vortex/index.html,2021-01-23 14:26:28.000 Z
65d1fc8c6cd1a153334c3eb5ed5df81aaf12266b,Glastonbury Festival fashion history: Remember when Kate Moss wore rain boots?,https://www.cnn.com/style/article/kate-moss-glastonbury-fashion-remember-when/index.html,2021-01-22 04:34:20.000 Z
e84ba6976edf2500d37f991a79c00fd36b0e10e9,READ: Youth poet laureate Amanda Gorman's inaugural poem,https://www.cnn.com/2021/01/20/politics/amanda-gorman-inaugural-poem-transcript/index.html,2021-01-21 03:22:55.000 Z
4a294dd47362379e7d8780f64081803bfd1ad30a,States complain that demand for the Covid-19 vaccine is outpacing supply,https://www.cnn.com/2021/01/19/health/covid-19-vaccine-demand-outpacing-supply/index.html,2021-01-19 12:16:35.000 Z
4a00cbdb7a822064bd2720efbe01165f578d3e8b,"Trinity Rodman, daughter of the NBA legend, drafted 2nd overall in pro soccer league",https://www.cnn.com/2021/01/14/us/trinity-rodman-draft-nwsl-spt-trnd/index.html,2021-01-14 12:01:20.000 Z
27a2a4949920ec6bd3cf36ebe6a72492540ef1cb,South Korean former Olympic skating coach jailed for 10 years over abuse,https://www.cnn.com/2021/01/22/asia/south-korea-olympics-abuse-intl-hnk/index.html,2021-01-22 06:41:20.000 Z
7d809e95ad39db2fb460ae7181e00dd4e1ae23fa,"Mick Norcross, 'The Only Way Is Essex' star, found dead at 57",https://www.cnn.com/2021/01/22/entertainment/mick-norcross-death-scli-intl-gbr/index.html,2021-01-22 11:16:16.000 Z
6ab428f68d0fa9a6405a508751acc8ef0b9ee4ff,'The Simpsons' seemed to get it right again -- by predicting part of the inauguration,https://www.cnn.com/2021/01/22/us/simpsons-lisa-harris-inauguration-trnd/index.html,2021-01-22 07:01:21.000 Z
85bbcb733594f6f47ef310375be18cdfdc90e040,Volkswagen CEO joins Twitter and immediately trolls Tesla and Elon Musk,https://www.cnn.com/2021/01/21/business/vw-ceo-herbert-diess-tweet-trolls-elon-musk/index.html,2021-01-21 19:31:05.000 Z
fe4525a4c18b857a075fc26d3fde995dc1076251,"How animals transfer power from one leader to another: Brute force, inheritance and consensus",https://www.cnn.com/2021/01/20/world/animals-leadership-transfer-power-scn/index.html,2021-01-20 09:40:08.000 Z
0dc502c9dfe4dbd472cfc5a745f8b1d3361b05ed,Novak Djokovic says 'good intentions' were 'misconstrued' following backlash to list of proposals,https://www.cnn.com/2021/01/20/tennis/sloane-stephens-loses-grandfather-while-in-australian-open-quarantine-spt-intl/index.html,2021-01-20 15:40:46.000 Z
55d403a6bf05f99e2b36daf2724e54a354d5af9d,Challenging reductive stereotypes of rural Appalachian life -- in photos,https://www.cnn.com/style/article/rich-joseph-facun-black-diamonds-swing/index.html,2021-01-20 11:59:39.000 Z
17ff9c6f6647ef8a0c1811a838302c8203bb0608,What made 'Celebrating America' soar,https://www.cnn.com/2021/01/21/opinions/celebrating-america-biden-inauguration-seymour/index.html,2021-01-21 06:50:17.000 Z
56c1483483fbd5347966c07ee36c963fb48cd497,Why you won't find Sean Hannity and Tucker Carlson on British TV,https://www.cnn.com/2021/01/16/media/fox-news-uk-ofcom/index.html,2021-01-18 17:28:40.000 Z
69f4244b86d3101b2c02a7e4eecc2dd1b9902ab5,Iran's Rouhani hopes Biden will return to Obama-era nuclear deal as he dubs Trump a 'tyrant',https://www.cnn.com/2021/01/20/middleeast/iran-biden-nuclear-deal-intl-hnk/index.html,2021-01-20 08:23:57.000 Z
f01aeca4e92b51965902c1415c0c64a80d2cc15b,At least 32 killed as first suicide bombing in nearly 2 years rocks Baghdad,https://www.cnn.com/2021/01/21/middleeast/iraq-baghdad-explosion-intl/index.html,2021-01-22 10:12:51.000 Z
e5d276307aaf417897b67bfc74eda96a4ded281c,"For one year, this man is eating only what's grown at Dubai's Sustainable City",https://www.cnn.com/2021/01/20/middleeast/dubai-sustainable-city-food-experiment-spc-intl/index.html,2021-01-21 01:45:06.000 Z
4e6669151b5a11ccd79e02c93a170d7c18ef36e4,"Bus heading to the Grand Canyon crashes, killing one and injuring dozens",https://www.cnn.com/2021/01/22/us/arizona-grand-canyon-bus-crash/index.html,2021-01-23 01:57:39.000 Z
fc788f945c41698c3f9d71e54f5769181ee88adc,These coronavirus variants are keeping scientists awake at night,https://www.cnn.com/2021/01/19/health/coronavirus-variants-what-we-know/index.html,2021-01-20 02:38:57.000 Z
6695d3901fa9941ad1c3099bf30b32a6a6f5d0d2,Capitol riot investigators narrow in on extremist groups and military-style coordination,https://www.cnn.com/2021/01/19/politics/extremist-groups-military-coordination-capitol-riot/index.html,2021-01-19 18:46:44.000 Z
d105da209b80aa4698f6147956ec774cfb19ed92,Washington state announces partnership with companies including Starbucks and Microsoft to boost vaccinations,https://www.cnn.com/2021/01/19/us/washington-state-vaccinations-plan-partnerships/index.html,2021-01-19 09:40:56.000 Z
60722ba080f15e1f94b9fd3c693aabb3dab445d6,Study finds 60% of Americans don't know where or when to get a Covid-19 vaccine,https://www.cnn.com/2021/01/22/health/americans-no-info-where-when-vaccine/index.html,2021-01-22 22:07:34.000 Z
89e3eeb0275f489039cf50ecb333e3a2c57ebc3b,"If Biden wants to fix health care, he will need Republicans",https://www.cnn.com/2021/01/21/opinions/biden-gop-health-care-solutions-chen/index.html,2021-01-21 19:37:37.000 Z
5f0a8deac036ea9778d8abd9b780b468fbaef65e,'Ghost Ship' leaseholder pleads guilty in connection to blaze that killed 36,https://www.cnn.com/2021/01/22/us/ghost-ship-fire-guilty-plea/index.html,2021-01-22 22:45:31.000 Z
5c5febf756782abd59a313dceb562389ebcfc346,Melania Trump departing White House with lowest favorability of her tenure,https://www.cnn.com/2021/01/17/politics/melania-trump-favorability/index.html,2021-01-17 16:20:20.000 Z
74e5075a2e119d805726d0e9bdbe79bdba9f3f13,Families find throwing laptops and Wi-Fi at students isn't enough to bridge digital divide,https://www.cnn.com/2021/01/23/us/education-digital-divide-in-coronavirus/index.html,2021-01-23 18:15:09.000 Z
997163fd7ba7e97185a4f62aeee1428db366ce38,Robert Saleh says being the first Muslim head coach in the NFL is a humbling experience,https://www.cnn.com/2021/01/24/us/new-york-jets-nfl-muslim-coach-history-trnd/index.html,2021-01-24 12:55:59.000 Z
6776b3b30b8a95f9aafcbafd7d4492a778fa5838,Biden's Covid plan has to work. The economy depends on it,https://www.cnn.com/2021/01/22/economy/vaccine-coronavirus-economy-biden/index.html,2021-01-22 15:32:09.000 Z
1f890594e4af193e10263a114fd91d6abe0b405d,The White House contact form now lets people choose their personal pronouns,https://www.cnn.com/2021/01/21/politics/white-house-website-pronouns-trnd/index.html,2021-01-22 17:33:46.000 Z
0fcb5a431eb50f9fe3c32885487ffbd71095fb7e,"Customer leaves 'Covid sucks!' message and a $1,400 tip at a Colorado restaurant",https://www.cnn.com/2021/01/23/us/colorado-covid-sucks-tip-trnd/index.html,2021-01-23 20:02:41.000 Z
a0a7c94c2e3e2c485dfa92cfe953bb8f7710e74b,Burial ground reveals Stone Age people wore clothing covered in elk teeth,https://www.cnn.com/2021/01/22/world/stone-age-people-elk-teeth-scn/index.html,2021-01-22 18:57:02.000 Z
b57395a3b7e8bb991a45fb5aa29d07cf11f67761,This is the right-wing media problem in a microcosm,https://www.cnn.com/2021/01/12/opinions/talk-radio-cumulus-trump-disinformation-hemmer/index.html,2021-01-12 23:10:08.000 Z
f40aacac1c0fbd5a8440eaabcce374503740b1e0,Women and girls are wearing pearls and Converse to honor Vice President Harris,https://www.cnn.com/style/article/pearls-converse-kamala-harris-inauguration-trnd/index.html,2021-01-20 17:32:28.000 Z
814d7d1e672f00404d5e017374485bf22b502bb2,SpaceX launches 143 satellites on one rocket in record-setting mission,https://www.cnn.com/2021/01/24/tech/spacex-rideshare-transporter-mission-scn/index.html,2021-01-25 17:53:29.000 Z
6c554a71e6b86e28b6985cbeed7f13404c46e86d,Impeachment trial hangs over Biden's first days in office,https://www.cnn.com/2021/01/21/politics/impeachment-state-of-play-congress/index.html,2021-01-21 13:23:12.000 Z
66fb857b260ef4482f9c731365e0915ed076d6b8,The people who saved America's democracy,https://www.cnn.com/2021/01/21/opinions/biden-inauguration-save-democracy-zelizer/index.html,2021-01-21 18:22:33.000 Z
d8662e1ef6349627ab26a59be3ea8d3178abab85,Top general apologizes for appearing in photo-op with Trump after forceful removal of protesters,https://www.cnn.com/2020/06/11/politics/milley-trump-appearance-mistake/index.html,2020-06-11 19:58:08.000 Z
f104b1bce9028822095db6ce6e4db29f8a5269a9,Army Secretary says National Guard's riot response was hampered by archaic system,https://www.cnn.com/2021/01/18/politics/army-secretary-mccarthy-interview/index.html,2021-01-19 01:57:16.000 Z
22916c8c4ec6a9cd8b60dd64361f3e500052fd5c,More than two dozen former Republican lawmakers endorse Joe Biden on first day of GOP convention,https://www.cnn.com/2020/08/24/politics/former-congressional-republicans-endorse-joe-biden/index.html,2020-08-24 13:20:11.000 Z
0d1d434d82fcabbdd02f5a01c4260030dda87b48,"Gregory Sierra, 'Sanford and Son' and 'Barney Miller' actor, dies at 83",https://www.cnn.com/2021/01/23/entertainment/gregory-sierra-obituary-trnd/index.html,2021-01-23 09:05:49.000 Z
c58c070da2266dba3dde6893816d03a15867fa08,California man injured in apparent shark attack off Maui,https://www.cnn.com/2021/01/22/us/hawaii-shark-bite-trnd/index.html,2021-01-23 01:34:07.000 Z
a5c211a099138ceb1c36f1b1fc5746bc718ff5e3,Mitch McConnell has one more card to play against Donald Trump,https://www.cnn.com/2021/01/13/politics/mitch-mcconnell-donald-trump-impeachment/index.html,2021-01-13 20:46:53.000 Z
007cd607a2fdbc4c698832b98689c5df6c8c46f5,What motivated the Capitol rioters,https://www.cnn.com/2021/01/19/opinions/capitol-rioters-motivation-tsavaris/index.html,2021-01-19 22:22:35.000 Z
70a1d020faed256e568d888308c55ef3c691c56e,"Members of extremist Oath Keepers group planned attack on US Capitol, prosecutors say",https://www.cnn.com/2021/01/19/politics/oath-keepers-capitol-riot-charges/index.html,2021-01-20 01:28:40.000 Z
578de31637c8f1189181131ac95b07981a74aebe,"Model Stephanie Seymour arrested, accused of DUI",https://www.cnn.com/2016/01/18/us/model-stephanie-seymour-arrested-dui/index.html,2016-01-19 01:59:01.000 Z
75c256db19ae6a440577c5aa183d09e8cf185c11,The world's most powerful passports for 2021,https://www.cnn.com/travel/article/henley-index-world-best-passport-2021/index.html,2021-01-06 12:55:35.000 Z
55d3e22e144c814c4bf04a9eed78ee1a748b261b,Selena Gomez hopes her knife skills make the cut in new season of 'Selena + Chef',https://www.cnn.com/2021/01/22/entertainment/selena-gomez/index.html,2021-01-22 19:57:38.000 Z
5a19c4a497b741d98a8f831d1b573f59e96780a3,Biden pushes to reopen schools within 100 days,https://www.cnn.com/2021/01/21/politics/school-reopening-biden-100-days/index.html,2021-01-21 20:42:05.000 Z
f01853239bb1ae3e5ecb8084e39fdb858544db45,7 strategies for truly restorative rest,https://www.cnn.com/2021/01/24/health/restorative-sleep-strategies-wellness/index.html,2021-01-24 16:28:44.000 Z
3e4b77ab624169688cb7aefbf23006d4f2a56f7b,Here's how to buy bitcoin without all the risk of buying bitcoin,https://www.cnn.com/2021/01/21/investing/bitcoin-stocks/index.html,2021-01-21 19:33:06.000 Z
4ee098e7c35c472aa8f3116a6af4c5667c16c669,How some states are administering Covid-19 vaccines at twice the speed of others,https://www.cnn.com/2021/01/15/health/states-vaccinating-faster-west-virginia/index.html,2021-01-16 20:37:36.000 Z
a00a2a7720e183e598f41c8b42e4445335a2a4f8,Inside Europe's stunning abandoned churches,https://www.cnn.com/style/article/abandoned-churches-francis-meslet/index.html,2020-12-29 00:54:14.000 Z
25fc29c838a8ca51d7fdc66b0562858bf67cf8dc,Vaccination rates highlight stark differences between Israelis and Palestinians -- amid row over responsibility,https://www.cnn.com/2021/01/18/middleeast/israelis-palestinians-vaccination-intl/index.html,2021-01-18 05:28:04.000 Z
346c2b3eabcc2a49988dc14643fb958726a49419,Newly discovered giant galaxies dwarf the Milky Way,https://www.cnn.com/2021/01/21/world/giant-radio-galaxies-discovery-scn/index.html,2021-01-21 19:52:33.000 Z
25bd10ea9a544836675ac98e9c8a8bd791e1d721,The abandoned Soviet nuclear missile base hidden in a Polish forest,https://www.cnn.com/travel/article/poland-borne-sulinowo-soviet-nuclear-missiles/index.html,2021-01-23 03:10:23.000 Z
aa69057784796145ffa163b5ea6b95cbdb7a09ac,There was much more to Hank Aaron than breaking Babe Ruth's record,https://www.cnn.com/2021/01/22/opinions/so-much-more-to-hank-aaron-moore/index.html,2021-01-22 23:50:02.000 Z
